combined_text,label,num_urls,num_unique_domains,has_url_shortener,has_lookalike_domain,min_levenshtein_to_protected,num_attachments,has_executable_attachment,urgency_score,html_text_ratio,num_images,spf_pass,dkim_pass,dmarc_pass,display_name_mismatch,subject_has_re_fwd_fake,num_recipients,is_bulk_sender,entropy_of_links,num_forms,javascript_present
"test test test From sentto-2242572-55912-1033991494-zzzz=spamassassin.taint.org@returns.groups.yahoo.com  Mon Oct  7 13:14:04 2002
Return-Path: <sentto-2242572-55912-1033991494-zzzz=spamassassin.taint.org@returns.groups.yahoo.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (jalapeno [127.0.0.1])
	by spamassassin.taint.org (Postfix) with ESMTP id 40EE616F1C
	for <zzzz@localhost>; Mon,  7 Oct 2002 13:12:48 +0100 (IST)
Received: from jalapeno [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Mon, 07 Oct 2002 13:12:48 +0100 (IST)
Received: from n19.grp.scd.yahoo.com (n19.grp.scd.yahoo.com
    [66.218.66.74]) by dogma.slashnull.org (8.11.6/8.11.6) with SMTP id
    g97BpVK30129 for <zzzz@spamassassin.taint.org>; Mon, 7 Oct 2002 12:51:31 +0100
X-Egroups-Return: sentto-2242572-55912-1033991494-zzzz=spamassassin.taint.org@returns.groups.yahoo.com
Received: from [66.218.67.192] by n19.grp.scd.yahoo.com with NNFMP;
    07 Oct 2002 11:51:34 -0000
X-Sender: skitster@hotmail.com
X-Apparently-To: zzzzteana@yahoogroups.com
Received: (EGP: mail-8_2_2_0); 7 Oct 2002 11:51:34 -0000
Received: (qmail 90714 invoked from network); 7 Oct 2002 11:51:33 -0000
Received: from unknown (66.218.66.218) by m10.grp.scd.yahoo.com with QMQP;
    7 Oct 2002 11:51:33 -0000
Received: from unknown (HELO hotmail.com) (64.4.17.59) by
    mta3.grp.scd.yahoo.com with SMTP; 7 Oct 2002 11:51:33 -0000
Received: from mail pickup service by hotmail.com with Microsoft SMTPSVC;
    Mon, 7 Oct 2002 04:51:33 -0700
Received: from 194.130.102.81 by lw11fd.law11.hotmail.msn.com with HTTP;
    Mon, 07 Oct 2002 11:51:33 GMT
To: zzzzteana@yahoogroups.com
Message-Id: <F59mMH7ATgbniMfsvoa00017adf@hotmail.com>
X-Originalarrivaltime: 07 Oct 2002 11:51:33.0465 (UTC) FILETIME=[E1EE8490:01C26DF7]
From: ""Scott Wood"" <skitster@hotmail.com>
X-Originating-Ip: [194.130.102.81]
X-Yahoo-Profile: fromage_frenzy
MIME-Version: 1.0
Mailing-List: list zzzzteana@yahoogroups.com; contac",0,0,0,False,False,999,0,False,0.1,0.0,0,False,False,False,False,False,0,False,0.0,0,False
"test test test From sentto-2242572-55913-1033991654-zzzz=spamassassin.taint.org@returns.groups.yahoo.com  Mon Oct  7 13:14:24 2002
Return-Path: <sentto-2242572-55913-1033991654-zzzz=spamassassin.taint.org@returns.groups.yahoo.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (jalapeno [127.0.0.1])
	by spamassassin.taint.org (Postfix) with ESMTP id C218916F1E
	for <zzzz@localhost>; Mon,  7 Oct 2002 13:12:49 +0100 (IST)
Received: from jalapeno [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Mon, 07 Oct 2002 13:12:49 +0100 (IST)
Received: from n30.grp.scd.yahoo.com (n30.grp.scd.yahoo.com
    [66.218.66.87]) by dogma.slashnull.org (8.11.6/8.11.6) with SMTP id
    g97BrcK30312 for <zzzz@spamassassin.taint.org>; Mon, 7 Oct 2002 12:53:38 +0100
X-Egroups-Return: sentto-2242572-55913-1033991654-zzzz=spamassassin.taint.org@returns.groups.yahoo.com
Received: from [66.218.66.96] by n30.grp.scd.yahoo.com with NNFMP;
    07 Oct 2002 11:54:14 -0000
X-Sender: webmaster@bestirishmusic.com
X-Apparently-To: zzzzteana@yahoogroups.com
Received: (EGP: mail-8_2_2_0); 7 Oct 2002 11:54:14 -0000
Received: (qmail 78049 invoked from network); 7 Oct 2002 11:54:13 -0000
Received: from unknown (66.218.66.217) by m13.grp.scd.yahoo.com with QMQP;
    7 Oct 2002 11:54:13 -0000
Received: from unknown (HELO mirage.bestirishmusic.com) (216.250.187.2) by
    mta2.grp.scd.yahoo.com with SMTP; 7 Oct 2002 11:54:13 -0000
Received: from [216.250.178.12] by mirage.tcinternet.net (NTMail
    5.06.0016/NY0754.00.6ee0cb71) with ESMTP id uxihchaa for
    forteana@yahoogroups.com; Mon, 7 Oct 2002 06:59:32 -0500
Message-Id: <015401c26df8$40e8a2a0$0cb2fad8@DWM1>
To: <zzzzteana@yahoogroups.com>
References: <F59mMH7ATgbniMfsvoa00017adf@hotmail.com>
X-Priority: 3
X-Msmail-Priority: Normal
X-Mailer: Microsoft Outlook Express 6.00.2600.0000
X-Mimeole: Produced By Microsoft MimeOLE V6.00.2600.0000
From: ""Webmaster"" <webmaster@bestirishmusic.com>
X-Yahoo-Profile: Pa",0,0,0,False,False,999,0,False,0.1,0.0,0,False,False,False,False,False,0,False,0.0,0,False
"test test test From sentto-2242572-55914-1033992044-zzzz=spamassassin.taint.org@returns.groups.yahoo.com  Mon Oct  7 13:14:39 2002
Return-Path: <sentto-2242572-55914-1033992044-zzzz=spamassassin.taint.org@returns.groups.yahoo.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (jalapeno [127.0.0.1])
	by spamassassin.taint.org (Postfix) with ESMTP id 40AE616F1F
	for <zzzz@localhost>; Mon,  7 Oct 2002 13:12:51 +0100 (IST)
Received: from jalapeno [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Mon, 07 Oct 2002 13:12:51 +0100 (IST)
Received: from n5.grp.scd.yahoo.com (n5.grp.scd.yahoo.com [66.218.66.89])
    by dogma.slashnull.org (8.11.6/8.11.6) with SMTP id g97C07K30374 for
    <zzzz@spamassassin.taint.org>; Mon, 7 Oct 2002 13:00:08 +0100
X-Egroups-Return: sentto-2242572-55914-1033992044-zzzz=spamassassin.taint.org@returns.groups.yahoo.com
Received: from [66.218.67.199] by n5.grp.scd.yahoo.com with NNFMP;
    07 Oct 2002 12:00:44 -0000
X-Sender: webmaster@bestirishmusic.com
X-Apparently-To: zzzzteana@yahoogroups.com
Received: (EGP: mail-8_2_2_0); 7 Oct 2002 12:00:44 -0000
Received: (qmail 60788 invoked from network); 7 Oct 2002 12:00:44 -0000
Received: from unknown (66.218.66.216) by m6.grp.scd.yahoo.com with QMQP;
    7 Oct 2002 12:00:44 -0000
Received: from unknown (HELO mirage.bestirishmusic.com) (216.250.187.2) by
    mta1.grp.scd.yahoo.com with SMTP; 7 Oct 2002 12:00:44 -0000
Received: from [216.250.178.12] by mirage.tcinternet.net (NTMail
    5.06.0016/NY0754.00.6ee0cb71) with ESMTP id lijhchaa for
    forteana@yahoogroups.com; Mon, 7 Oct 2002 07:06:00 -0500
Message-Id: <016c01c26df9$27dbb670$0cb2fad8@DWM1>
To: <zzzzteana@yahoogroups.com>
X-Priority: 3
X-Msmail-Priority: Normal
X-Mailer: Microsoft Outlook Express 6.00.2600.0000
X-Mimeole: Produced By Microsoft MimeOLE V6.00.2600.0000
From: ""Webmaster"" <webmaster@bestirishmusic.com>
X-Yahoo-Profile: Paradisebeach
MIME-Version: 1.0
Mailing-List: list zzzztean",0,0,0,False,False,999,0,False,0.1,0.0,0,False,False,False,False,False,0,False,0.0,0,False
"test test test From sentto-2242572-55916-1033992125-zzzz=spamassassin.taint.org@returns.groups.yahoo.com  Mon Oct  7 13:15:12 2002
Return-Path: <sentto-2242572-55916-1033992125-zzzz=spamassassin.taint.org@returns.groups.yahoo.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (jalapeno [127.0.0.1])
	by spamassassin.taint.org (Postfix) with ESMTP id 0317016F21
	for <zzzz@localhost>; Mon,  7 Oct 2002 13:12:54 +0100 (IST)
Received: from jalapeno [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Mon, 07 Oct 2002 13:12:54 +0100 (IST)
Received: from n38.grp.scd.yahoo.com (n38.grp.scd.yahoo.com
    [66.218.66.106]) by dogma.slashnull.org (8.11.6/8.11.6) with SMTP id
    g97C1OK30390 for <zzzz@spamassassin.taint.org>; Mon, 7 Oct 2002 13:01:25 +0100
X-Egroups-Return: sentto-2242572-55916-1033992125-zzzz=spamassassin.taint.org@returns.groups.yahoo.com
Received: from [66.218.66.97] by n38.grp.scd.yahoo.com with NNFMP;
    07 Oct 2002 12:02:05 -0000
X-Sender: timc@2ubh.com
X-Apparently-To: zzzzteana@yahoogroups.com
Received: (EGP: mail-8_2_2_0); 7 Oct 2002 12:02:05 -0000
Received: (qmail 17537 invoked from network); 7 Oct 2002 12:02:04 -0000
Received: from unknown (66.218.66.218) by m14.grp.scd.yahoo.com with QMQP;
    7 Oct 2002 12:02:04 -0000
Received: from unknown (HELO rhenium.btinternet.com) (194.73.73.93) by
    mta3.grp.scd.yahoo.com with SMTP; 7 Oct 2002 12:02:03 -0000
Received: from host217-35-23-133.in-addr.btopenworld.com ([217.35.23.133])
    by rhenium.btinternet.com with esmtp (Exim 3.22 #8) id 17yWaI-0000ef-00
    for forteana@yahoogroups.com; Mon, 07 Oct 2002 13:02:02 +0100
X-Mailer: Microsoft Outlook Express Macintosh Edition - 4.5 (0410)
To: zzzzteana <zzzzteana@yahoogroups.com>
X-Priority: 3
Message-Id: <E17yWaI-0000ef-00@rhenium.btinternet.com>
From: ""Tim Chapman"" <timc@2ubh.com>
X-Yahoo-Profile: tim2ubh
MIME-Version: 1.0
Mailing-List: list zzzzteana@yahoogroups.com; contact
    forteana-owner@yahoogroup",0,0,0,False,False,999,0,False,0.1,0.0,0,False,False,False,False,False,0,False,0.0,0,False
"test test test From sentto-2242572-55915-1033992114-zzzz=spamassassin.taint.org@returns.groups.yahoo.com  Mon Oct  7 13:14:57 2002
Return-Path: <sentto-2242572-55915-1033992114-zzzz=spamassassin.taint.org@returns.groups.yahoo.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (jalapeno [127.0.0.1])
	by spamassassin.taint.org (Postfix) with ESMTP id 8BFF916F20
	for <zzzz@localhost>; Mon,  7 Oct 2002 13:12:52 +0100 (IST)
Received: from jalapeno [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Mon, 07 Oct 2002 13:12:52 +0100 (IST)
Received: from n33.grp.scd.yahoo.com (n33.grp.scd.yahoo.com
    [66.218.66.101]) by dogma.slashnull.org (8.11.6/8.11.6) with SMTP id
    g97C1EK30384 for <zzzz@spamassassin.taint.org>; Mon, 7 Oct 2002 13:01:15 +0100
X-Egroups-Return: sentto-2242572-55915-1033992114-zzzz=spamassassin.taint.org@returns.groups.yahoo.com
Received: from [66.218.67.195] by n33.grp.scd.yahoo.com with NNFMP;
    07 Oct 2002 12:01:55 -0000
X-Sender: webmaster@bestirishmusic.com
X-Apparently-To: zzzzteana@yahoogroups.com
Received: (EGP: mail-8_2_2_0); 7 Oct 2002 12:01:54 -0000
Received: (qmail 802 invoked from network); 7 Oct 2002 12:01:54 -0000
Received: from unknown (66.218.66.218) by m2.grp.scd.yahoo.com with QMQP;
    7 Oct 2002 12:01:54 -0000
Received: from unknown (HELO mirage.bestirishmusic.com) (216.250.187.2) by
    mta3.grp.scd.yahoo.com with SMTP; 7 Oct 2002 12:01:54 -0000
Received: from [216.250.178.12] by mirage.tcinternet.net (NTMail
    5.06.0016/NY0754.00.6ee0cb71) with ESMTP id lkjhchaa for
    forteana@yahoogroups.com; Mon, 7 Oct 2002 07:07:13 -0500
Message-Id: <017a01c26df9$53df69b0$0cb2fad8@DWM1>
To: <zzzzteana@yahoogroups.com>
References: <F59mMH7ATgbniMfsvoa00017adf@hotmail.com>
X-Priority: 3
X-Msmail-Priority: Normal
X-Mailer: Microsoft Outlook Express 6.00.2600.0000
X-Mimeole: Produced By Microsoft MimeOLE V6.00.2600.0000
From: ""Webmaster"" <webmaster@bestirishmusic.com>
X-Yahoo-Profile: Par",0,0,0,False,False,999,0,False,0.1,0.0,0,False,False,False,False,False,0,False,0.0,0,False
"test test test From sentto-2242572-55918-1033993378-zzzz=spamassassin.taint.org@returns.groups.yahoo.com  Mon Oct  7 13:35:13 2002
Return-Path: <sentto-2242572-55918-1033993378-zzzz=spamassassin.taint.org@returns.groups.yahoo.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (jalapeno [127.0.0.1])
	by spamassassin.taint.org (Postfix) with ESMTP id 65B2416F03
	for <zzzz@localhost>; Mon,  7 Oct 2002 13:35:12 +0100 (IST)
Received: from jalapeno [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Mon, 07 Oct 2002 13:35:12 +0100 (IST)
Received: from n26.grp.scd.yahoo.com (n26.grp.scd.yahoo.com
    [66.218.66.82]) by dogma.slashnull.org (8.11.6/8.11.6) with SMTP id
    g97CWdK31251 for <zzzz@spamassassin.taint.org>; Mon, 7 Oct 2002 13:32:39 +0100
X-Egroups-Return: sentto-2242572-55918-1033993378-zzzz=spamassassin.taint.org@returns.groups.yahoo.com
Received: from [66.218.66.98] by n26.grp.scd.yahoo.com with NNFMP;
    07 Oct 2002 12:22:59 -0000
X-Sender: timc@2ubh.com
X-Apparently-To: zzzzteana@yahoogroups.com
Received: (EGP: mail-8_2_2_0); 7 Oct 2002 12:22:58 -0000
Received: (qmail 93392 invoked from network); 7 Oct 2002 12:22:58 -0000
Received: from unknown (66.218.66.216) by m15.grp.scd.yahoo.com with QMQP;
    7 Oct 2002 12:22:58 -0000
Received: from unknown (HELO rhenium.btinternet.com) (194.73.73.93) by
    mta1.grp.scd.yahoo.com with SMTP; 7 Oct 2002 12:22:58 -0000
Received: from host217-35-23-133.in-addr.btopenworld.com ([217.35.23.133])
    by rhenium.btinternet.com with esmtp (Exim 3.22 #8) id 17yWuX-0002zg-00
    for forteana@yahoogroups.com; Mon, 07 Oct 2002 13:22:57 +0100
X-Mailer: Microsoft Outlook Express Macintosh Edition - 4.5 (0410)
To: zzzzteana <zzzzteana@yahoogroups.com>
X-Priority: 3
Message-Id: <E17yWuX-0002zg-00@rhenium.btinternet.com>
From: ""Tim Chapman"" <timc@2ubh.com>
X-Yahoo-Profile: tim2ubh
MIME-Version: 1.0
Mailing-List: list zzzzteana@yahoogroups.com; contact
    forteana-owner@yahoogroups",0,0,0,False,False,999,0,False,0.1,0.0,0,False,False,False,False,False,0,False,0.0,0,False
"test test test From sentto-2242572-55941-1034006157-zzzz=spamassassin.taint.org@returns.groups.yahoo.com  Mon Oct  7 18:29:14 2002
Return-Path: <sentto-2242572-55941-1034006157-zzzz=spamassassin.taint.org@returns.groups.yahoo.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (jalapeno [127.0.0.1])
	by spamassassin.taint.org (Postfix) with ESMTP id 95BF316F18
	for <zzzz@localhost>; Mon,  7 Oct 2002 18:29:02 +0100 (IST)
Received: from jalapeno [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Mon, 07 Oct 2002 18:29:02 +0100 (IST)
Received: from n10.grp.scd.yahoo.com (n10.grp.scd.yahoo.com
    [66.218.66.65]) by dogma.slashnull.org (8.11.6/8.11.6) with SMTP id
    g97GE5K06827 for <zzzz@spamassassin.taint.org>; Mon, 7 Oct 2002 17:14:07 +0100
X-Egroups-Return: sentto-2242572-55941-1034006157-zzzz=spamassassin.taint.org@returns.groups.yahoo.com
Received: from [66.218.66.95] by n10.grp.scd.yahoo.com with NNFMP;
    07 Oct 2002 15:55:57 -0000
X-Sender: timc@2ubh.com
X-Apparently-To: zzzzteana@yahoogroups.com
Received: (EGP: mail-8_2_2_0); 7 Oct 2002 15:55:56 -0000
Received: (qmail 73066 invoked from network); 7 Oct 2002 15:55:56 -0000
Received: from unknown (66.218.66.218) by m7.grp.scd.yahoo.com with QMQP;
    7 Oct 2002 15:55:56 -0000
Received: from unknown (HELO rhenium.btinternet.com) (194.73.73.93) by
    mta3.grp.scd.yahoo.com with SMTP; 7 Oct 2002 15:55:56 -0000
Received: from host217-35-23-133.in-addr.btopenworld.com ([217.35.23.133])
    by rhenium.btinternet.com with esmtp (Exim 3.22 #8) id 17yaEd-0000oR-00
    for forteana@yahoogroups.com; Mon, 07 Oct 2002 16:55:55 +0100
X-Mailer: Microsoft Outlook Express Macintosh Edition - 4.5 (0410)
To: zzzzteana@yahoogroups.com
X-Priority: 3
Message-Id: <E17yaEd-0000oR-00@rhenium.btinternet.com>
From: ""Tim Chapman"" <timc@2ubh.com>
X-Yahoo-Profile: tim2ubh
MIME-Version: 1.0
Mailing-List: list zzzzteana@yahoogroups.com; contact
    forteana-owner@yahoogroups.com
Delivere",0,0,0,False,False,999,0,False,0.1,0.0,0,False,False,False,False,False,0,False,0.0,0,False
"test test test From sentto-2242572-55948-1034007295-zzzz=spamassassin.taint.org@returns.groups.yahoo.com  Mon Oct  7 18:29:14 2002
Return-Path: <sentto-2242572-55948-1034007295-zzzz=spamassassin.taint.org@returns.groups.yahoo.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (jalapeno [127.0.0.1])
	by spamassassin.taint.org (Postfix) with ESMTP id 168DB16F19
	for <zzzz@localhost>; Mon,  7 Oct 2002 18:29:04 +0100 (IST)
Received: from jalapeno [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Mon, 07 Oct 2002 18:29:04 +0100 (IST)
Received: from n10.grp.scd.yahoo.com (n10.grp.scd.yahoo.com
    [66.218.66.65]) by dogma.slashnull.org (8.11.6/8.11.6) with SMTP id
    g97GECK06835 for <zzzz@spamassassin.taint.org>; Mon, 7 Oct 2002 17:14:13 +0100
X-Egroups-Return: sentto-2242572-55948-1034007295-zzzz=spamassassin.taint.org@returns.groups.yahoo.com
Received: from [66.218.67.192] by n10.grp.scd.yahoo.com with NNFMP;
    07 Oct 2002 16:14:57 -0000
X-Sender: timc@2ubh.com
X-Apparently-To: zzzzteana@yahoogroups.com
Received: (EGP: mail-8_2_2_0); 7 Oct 2002 16:14:54 -0000
Received: (qmail 64279 invoked from network); 7 Oct 2002 16:14:54 -0000
Received: from unknown (66.218.66.217) by m10.grp.scd.yahoo.com with QMQP;
    7 Oct 2002 16:14:54 -0000
Received: from unknown (HELO protactinium.btinternet.com) (194.73.73.176)
    by mta2.grp.scd.yahoo.com with SMTP; 7 Oct 2002 16:14:54 -0000
Received: from host217-35-23-133.in-addr.btopenworld.com ([217.35.23.133])
    by protactinium.btinternet.com with esmtp (Exim 3.22 #8) id
    17yaWz-0002dB-00 for forteana@yahoogroups.com; Mon, 07 Oct 2002 17:14:53
    +0100
X-Mailer: Microsoft Outlook Express Macintosh Edition - 4.5 (0410)
To: zzzzteana@yahoogroups.com
X-Priority: 3
Message-Id: <E17yaWz-0002dB-00@protactinium.btinternet.com>
From: ""Tim Chapman"" <timc@2ubh.com>
X-Yahoo-Profile: tim2ubh
MIME-Version: 1.0
Mailing-List: list zzzzteana@yahoogroups.com; contact
    forteana-owner@ya",0,0,0,False,False,999,0,False,0.1,0.0,0,False,False,False,False,False,0,False,0.0,0,False
"test test test From sentto-2242572-55978-1034026967-zzzz=spamassassin.taint.org@returns.groups.yahoo.com  Tue Oct  8 00:10:48 2002
Return-Path: <sentto-2242572-55978-1034026967-zzzz=spamassassin.taint.org@returns.groups.yahoo.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (jalapeno [127.0.0.1])
	by spamassassin.taint.org (Postfix) with ESMTP id 33F2B16F03
	for <zzzz@localhost>; Tue,  8 Oct 2002 00:10:48 +0100 (IST)
Received: from jalapeno [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Tue, 08 Oct 2002 00:10:48 +0100 (IST)
Received: from n11.grp.scd.yahoo.com (n11.grp.scd.yahoo.com
    [66.218.66.66]) by dogma.slashnull.org (8.11.6/8.11.6) with SMTP id
    g97Lg8K18147 for <zzzz@spamassassin.taint.org>; Mon, 7 Oct 2002 22:42:08 +0100
X-Egroups-Return: sentto-2242572-55978-1034026967-zzzz=spamassassin.taint.org@returns.groups.yahoo.com
Received: from [66.218.67.201] by n11.grp.scd.yahoo.com with NNFMP;
    07 Oct 2002 21:42:49 -0000
X-Sender: felinda@frogstone.net
X-Apparently-To: zzzzteana@yahoogroups.com
Received: (EGP: mail-8_2_2_0); 7 Oct 2002 21:42:47 -0000
Received: (qmail 27183 invoked from network); 7 Oct 2002 21:42:46 -0000
Received: from unknown (66.218.66.217) by m9.grp.scd.yahoo.com with QMQP;
    7 Oct 2002 21:42:46 -0000
Received: from unknown (HELO mail2.athenet.net) (209.103.196.16) by
    mta2.grp.scd.yahoo.com with SMTP; 7 Oct 2002 21:42:48 -0000
Received: from [209.103.203.97] (209-103-203-104.dial-in1.osh.athenet.net
    [209.103.203.104]) by mail2.athenet.net (8.11.6/8.11.6) with ESMTP id
    g97LgkS04367 for <forteana@yahoogroups.com>; Mon, 7 Oct 2002 16:42:46
    -0500
X-Sender: felinda@pop2.athenet.net
Message-Id: <a05200a0eb9c7afb32c0d@[209.103.203.97]>
In-Reply-To: <049d01c26e44$9e1fa260$9731e150@007730120202>
References: <a05200a00b9c44165aea1@[209.103.203.12]>
    <03a101c26e42$8c73ee60$9731e150@007730120202>
    <a05200a09b9c7a413726d@[209.103.203.97]>
    <049d01c26e44$9e1fa260",0,0,0,False,False,999,0,False,0.1,0.0,0,False,False,False,False,False,0,False,0.0,0,False
"test test test From sentto-2242572-55980-1034027115-zzzz=spamassassin.taint.org@returns.groups.yahoo.com  Tue Oct  8 10:56:48 2002
Return-Path: <sentto-2242572-55980-1034027115-zzzz=spamassassin.taint.org@returns.groups.yahoo.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (jalapeno [127.0.0.1])
	by spamassassin.taint.org (Postfix) with ESMTP id A34E716F17
	for <zzzz@localhost>; Tue,  8 Oct 2002 10:56:47 +0100 (IST)
Received: from jalapeno [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Tue, 08 Oct 2002 10:56:47 +0100 (IST)
Received: from n15.grp.scd.yahoo.com (n15.grp.scd.yahoo.com
    [66.218.66.70]) by dogma.slashnull.org (8.11.6/8.11.6) with SMTP id
    g97NYgK21739 for <zzzz@spamassassin.taint.org>; Tue, 8 Oct 2002 00:34:42 +0100
X-Egroups-Return: sentto-2242572-55980-1034027115-zzzz=spamassassin.taint.org@returns.groups.yahoo.com
Received: from [66.218.67.197] by n15.grp.scd.yahoo.com with NNFMP;
    07 Oct 2002 21:45:15 -0000
X-Sender: hellester@lineone.net
X-Apparently-To: zzzzteana@yahoogroups.com
Received: (EGP: mail-8_2_2_0); 7 Oct 2002 21:45:15 -0000
Received: (qmail 87831 invoked from network); 7 Oct 2002 21:45:15 -0000
Received: from unknown (66.218.66.218) by m4.grp.scd.yahoo.com with QMQP;
    7 Oct 2002 21:45:15 -0000
Received: from unknown (HELO mk-smarthost-3.mail.uk.tiscali.com)
    (212.74.114.39) by mta3.grp.scd.yahoo.com with SMTP; 7 Oct 2002 21:45:15
    -0000
Received: from [80.225.49.151] (helo=007730120202) by
    mk-smarthost-3.mail.uk.tiscali.com with smtp (Exim 4.10) id
    17yffC-000FRO-00 for forteana@yahoogroups.com; Mon, 07 Oct 2002 22:43:43
    +0100
Message-Id: <079d01c26e4a$f7e65d60$9731e150@007730120202>
To: <zzzzteana@yahoogroups.com>
References: <a05200a00b9c44165aea1@[209.103.203.12]>
    <03a101c26e42$8c73ee60$9731e150@007730120202>
    <a05200a09b9c7a413726d@[209.103.203.97]>
    <049d01c26e44$9e1fa260$9731e150@007730120202>
    <a05200a0eb9c7afb32c0d@[209.103.203.",0,0,0,False,False,999,0,False,0.1,0.0,0,False,False,False,False,False,0,False,0.0,0,False
"test test test From sentto-2242572-55981-1034027969-zzzz=spamassassin.taint.org@returns.groups.yahoo.com  Tue Oct  8 00:10:53 2002
Return-Path: <sentto-2242572-55981-1034027969-zzzz=spamassassin.taint.org@returns.groups.yahoo.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (jalapeno [127.0.0.1])
	by spamassassin.taint.org (Postfix) with ESMTP id B81E816F17
	for <zzzz@localhost>; Tue,  8 Oct 2002 00:10:52 +0100 (IST)
Received: from jalapeno [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Tue, 08 Oct 2002 00:10:52 +0100 (IST)
Received: from n35.grp.scd.yahoo.com (n35.grp.scd.yahoo.com
    [66.218.66.103]) by dogma.slashnull.org (8.11.6/8.11.6) with SMTP id
    g97LwmK18667 for <zzzz@spamassassin.taint.org>; Mon, 7 Oct 2002 22:58:48 +0100
X-Egroups-Return: sentto-2242572-55981-1034027969-zzzz=spamassassin.taint.org@returns.groups.yahoo.com
Received: from [66.218.67.199] by n35.grp.scd.yahoo.com with NNFMP;
    07 Oct 2002 21:59:29 -0000
X-Sender: robert.chambers@baesystems.com
X-Apparently-To: zzzzteana@yahoogroups.com
Received: (EGP: mail-8_2_2_0); 7 Oct 2002 21:59:28 -0000
Received: (qmail 38258 invoked from network); 7 Oct 2002 21:59:27 -0000
Received: from unknown (66.218.66.217) by m6.grp.scd.yahoo.com with QMQP;
    7 Oct 2002 21:59:27 -0000
Received: from unknown (HELO n25.grp.scd.yahoo.com) (66.218.66.81) by
    mta2.grp.scd.yahoo.com with SMTP; 7 Oct 2002 21:59:27 -0000
Received: from [66.218.67.135] by n25.grp.scd.yahoo.com with NNFMP;
    07 Oct 2002 21:59:26 -0000
To: zzzzteana@yahoogroups.com
Message-Id: <ant03s+fegg@eGroups.com>
User-Agent: eGroups-EW/0.82
X-Mailer: Yahoo Groups Message Poster
From: ""uncle_slacky"" <robert.chambers@baesystems.com>
X-Originating-Ip: 62.255.0.8
X-Yahoo-Profile: uncle_slacky
MIME-Version: 1.0
Mailing-List: list zzzzteana@yahoogroups.com; contact
    forteana-owner@yahoogroups.com
Delivered-To: mailing list zzzzteana@yahoogroups.com
Precedence: bulk
List-Unsubscribe:",0,0,0,False,False,999,0,False,0.1,0.0,0,False,False,False,False,False,0,False,0.0,0,False
